session_id,worker_id,order_id,norm_order_id,model,prompt,elapsed_time,num_queries,num_events,acceptance,model_completion,final_sentence,edit_model_final_token,edit_model_final_char,apt,specific,imageable,overall
2124c17266db4acfaab08a101b6e684e,2c3c84df1b7610fa6d5c5089107f6112,6,0.75,Jumbo,theory,2.08,2,78,100.0,Let's examine the foundation.,"From time to time, you have to examine the foundation.",7,28,1.0,1.0,1.0,1.0
2124c17266db4acfaab08a101b6e684e,2c3c84df1b7610fa6d5c5089107f6112,7,0.88,Jumbo,theory,0.37,1,82,100.0,My thesis is rock solid.,"If you want one to stand, you need to put it on a rock solid thesis.",15,49,1.0,1.0,1.0,1.0
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,0,0.0,InstructBabbage,progress,0.8,0,51,,,Progress is a dance with a monkey.,7,34,0.0,0.5,0.0,
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,1,0.12,InstructBabbage,progress,1.1,1,55,0.0,,Monkeys make more progress than most of us.,8,43,0.0,0.0,0.0,
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,2,0.25,InstructBabbage,progress,1.04,0,79,,,The rules for progress are hidden by a deranged God.,10,52,,,,
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,3,0.38,InstructBabbage,progress,1.51,1,84,100.0,"We'll keep moving forward together, never looking back.","We'll keep moving forward together, trying not to trip over each others' feet.",8,34,1.0,1.0,1.0,1.0
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,4,0.5,InstructBabbage,progress,1.0,0,115,,,We know we're not making progress when everyone else has left the floor.,13,72,,,,
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,5,0.62,InstructBabbage,progress,1.49,2,101,100.0,We'll keep going until we reach the end.,We'll keep going until we fall into our graves.,4,17,0.5,0.5,0.0,0.3333333333333333
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,6,0.75,InstructBabbage,progress,0.55,0,58,,,Only children know what progress really is.,7,43,,,,
2661c5a1cce14e28993880d48da80589,f3cce8c83fed3f1d9216ea35efa1d765,7,0.88,InstructBabbage,progress,0.61,1,37,100.0,We'll keep twirling until we're both dizzy.,We'll keep twirling until we're both dizzy with progress.,3,14,0.0,0.0,0.0,
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,0,0.0,InstructDavinci,life,1.72,0,120,,,"In life you're always surrounded by other players, all trying to reach the same goals.",15,86,1.0,1.0,1.0,1.0
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,1,0.11,InstructDavinci,life,0.6,1,52,100.0,He's not playing by the rules.,Sometimes in life people win by not playing by the rules.,6,29,1.0,1.0,1.0,1.0
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,2,0.22,InstructDavinci,life,0.6,1,59,100.0,We're going to have to forfeit.,"In life, sometimes you have to know when to forfeit.",7,29,,,,
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,3,0.33,InstructDavinci,life,0.33,1,48,100.0,You have to be willing to take risks if you want to win.,You have to be willing to take risks in life in order to get ahead.,6,22,1.0,0.5,0.5,0.6666666666666666
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,4,0.44,InstructDavinci,life,0.91,0,105,,,"In life, you have to figure out the rules and live by them.",13,59,,,,
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,5,0.56,InstructDavinci,life,1.25,1,99,100.0,I think I'm going to pass.,You have to know when to play and when to pass in order to do well in life.,17,59,,,,
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,6,0.67,InstructDavinci,life,1.49,1,88,100.0,I'm going to have to play this smart.,To win in the game of life you to have to play it smart.,9,29,,,,
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,7,0.78,InstructDavinci,life,1.51,1,97,100.0,I'm going to take my chances.,Life is all about taking chances and rolling the dice.,10,39,1.0,1.0,1.0,1.0
5af1f4845903443789b52c7dbaac2c7d,036f36dab73af612da0a4d5e38c32638,8,0.89,InstructDavinci,life,2.0,1,44,100.0,She was playing to win.,You have to be playing to win every day.,7,21,0.5,1.0,0.5,0.6666666666666666
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,0,0.0,Davinci,progress,0.64,0,34,,,Its happening slowly but surely,5,31,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,1,0.08,Davinci,progress,0.09,0,43,,,You have to walk before you leap,7,32,0.0,0.0,0.0,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,2,0.15,Davinci,progress,0.22,1,21,100.0,We've made great strides.,We've made great strides.,0,0,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,3,0.23,Davinci,progress,0.12,1,14,100.0,Sometimes we go backwards before we move on.,Sometimes we go backwards before we move on.,0,0,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,4,0.31,Davinci,progress,0.21,1,21,100.0,We made some progress in our talks.,We made some progress in our talks.,0,0,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,5,0.38,Davinci,progress,0.52,2,39,50.0,We took a step back from the situation.,We took a step back from the situation.,0,0,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,6,0.46,Davinci,progress,0.41,0,90,,,Its not always an easy road to success,8,38,0.5,0.5,0.0,0.3333333333333333
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,7,0.54,Davinci,progress,0.35,2,30,50.0,At a certain point progress just seems to dead-end.,At a certain point progress just seems to dead-end.,0,0,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,8,0.62,Davinci,progress,1.16,4,39,25.0,If we can just all get on the same page then progress will be made.,If we can just all get on the same page then progress will be made.,0,0,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,9,0.69,Davinci,progress,1.49,2,56,50.0,We're working our way through the plans.,We're working our way through the plans.,0,0,0.5,0.5,0.0,0.3333333333333333
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,10,0.77,Davinci,progress,0.44,1,78,0.0,,It's slow but eventually we will get there,8,42,,,,
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,11,0.85,Davinci,progress,0.43,1,77,0.0,,It's just taking time but one day at a time is the key,13,54,0.5,0.5,0.0,0.3333333333333333
2a4fd1f013414b5a851cf7086fafba47,dc73505099bca8ee5514c3eefdca4916,12,0.92,Davinci,progress,0.09,0,27,,,surely we will get there,5,24,0.5,0.5,0.0,0.3333333333333333
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,0,0.0,Jumbo,progress,0.79,1,21,100.0,It takes two to dance.,It takes two to dance.,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,1,0.05,Jumbo,progress,0.6,1,16,100.0,"Her group is doing the spiritual steps of hte tango, while his group is doing rock 'n' roll.","Her group is doing the spiritual steps of the tango, while his group is doing rock 'n' roll.",1,2,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,2,0.11,Jumbo,progress,0.9,2,35,0.0,,It takes two to tango.,5,22,0.5,1.0,0.5,0.6666666666666666
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,3,0.16,Jumbo,progress,0.31,2,17,50.0,"They're stuck in the past, but I'm trying to teach them some new steps.","They're stuck in the past, but I'm trying to teach them some new steps.",0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,4,0.21,Jumbo,progress,0.19,1,13,100.0,Dancing to the beat of a different drummer.,Dancing to the beat of a different drummer.,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,5,0.26,Jumbo,progress,0.07,1,13,100.0,Make sure you keep in step.,Make sure you keep in step.,0,0,1.0,1.0,1.0,1.0
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,6,0.32,Jumbo,progress,0.62,1,44,0.0,,We need to dance into the light.,7,32,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,7,0.37,Jumbo,progress,0.41,1,16,100.0,That idea is in tune with the times.,That idea is in tune with the times.,0,0,0.0,0.0,0.0,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,8,0.42,Jumbo,progress,0.17,1,11,100.0,Would you go back to square one?,Would you go back to square one?,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,9,0.47,Jumbo,progress,0.15,1,10,100.0,"You have to lead, follow, and be ready for change.","You have to lead, follow, and be ready for change.",0,0,0.0,1.0,0.0,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,10,0.53,Jumbo,progress,0.33,1,13,100.0,We've had some missteps.,We've had some missteps.,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,11,0.58,Jumbo,progress,0.9,1,24,100.0,We spent a while getting to know each other.,We spent a while getting to know each other.,0,0,0.5,1.0,0.5,0.6666666666666666
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,12,0.63,Jumbo,progress,2.24,7,31,14.0,Just learning the first steps is exhausting.,Just learning the first steps is exhausting.,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,13,0.68,Jumbo,progress,0.35,1,16,100.0,We went from waltz to tango real quick.,We went from waltz to tango real quick.,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,14,0.74,Jumbo,progress,0.21,1,13,100.0,"You lead, I'll follow.","You lead, I'll follow.",0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,15,0.79,Jumbo,progress,0.59,1,38,0.0,,One step forward two steps back.,6,32,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,16,0.84,Jumbo,progress,0.57,1,35,0.0,,Moving forward takes a toll.,5,28,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,17,0.89,Jumbo,progress,0.32,1,10,100.0,We can only move forward so much and then we have to stop and reassess.,We can only move forward so much and then we have to stop and reassess.,0,0,,,,
b68deb6852b94aa99945873d57c0d33a,bbeffde989f18ac2b24708a4519045e1,18,0.95,Jumbo,progress,0.11,1,11,100.0,This is how the tango is done.,This is how the tango is done.,0,0,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,0,0.0,Davinci,idea,1.2,0,40,,,Successful ideas have deep roots.,5,33,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,1,0.06,Davinci,idea,0.66,0,35,,,Ideas grow upon each other.,5,27,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,2,0.12,Davinci,idea,0.79,1,105,100.0,Let's plant some ideas today.,Plant some ideas today and watch them grow before your very eyes.,11,49,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,3,0.19,Davinci,idea,0.44,0,59,,,A healthy brain is the soil for good ideas.,9,43,1.0,1.0,1.0,1.0
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,4,0.25,Davinci,idea,0.32,1,11,100.0,Good ideas grow from these seeds.,Good ideas grow from these seeds.,0,0,1.0,1.0,1.0,1.0
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,5,0.31,Davinci,idea,0.47,0,89,,,Good ideas need to be continuously watered and nurtured.,9,56,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,6,0.38,Davinci,idea,0.32,1,16,100.0,Brilliance is a bloom that needs nurturing.,Brilliance is a bloom that needs nurturing.,0,0,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,7,0.44,Davinci,idea,0.13,0,34,,,Let's sow some wild ideas.,5,26,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,8,0.5,Davinci,idea,0.28,1,12,100.0,Let me take that idea and cultivate it.,Let me take that idea and cultivate it.,0,0,1.0,1.0,1.0,1.0
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,9,0.56,Davinci,idea,0.16,1,9,100.0,His ideas are in full bloom.,His ideas are in full bloom.,0,0,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,10,0.62,Davinci,idea,0.16,1,10,100.0,I have many ideas germinating right now.,I have many ideas germinating right now.,0,0,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,11,0.69,Davinci,idea,0.2,1,10,100.0,Let the idea germinate.,Let the idea germinate.,0,0,1.0,1.0,1.0,1.0
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,12,0.75,Davinci,idea,0.53,0,85,,,Fruits and vegetables are fertilizer for the brain.,8,51,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,13,0.81,Davinci,idea,0.18,1,11,100.0,My ideas will grow on fertile ground.,My ideas will grow on fertile ground.,0,0,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,14,0.88,Davinci,idea,0.56,1,47,0.0,,The idea really took root in his mind.,8,38,,,,
4095e767e2d244b9a77d523a9f22f277,89a78d3c80359f21033b807b61a9abcf,15,0.94,Davinci,idea,0.37,1,74,0.0,,I love watching my ideas bear fruit.,7,36,1.0,1.0,1.0,1.0
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,0,0.0,Jumbo,life,0.66,1,44,0.0,,You have to take chances in life,7,32,,,,
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,1,0.11,Jumbo,life,1.72,4,102,25.0,Keep your eye on the ball.,Keep your eye on the prize eventually you'll get there,5,30,1.0,0.5,0.5,0.6666666666666666
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,2,0.22,Jumbo,life,0.61,1,52,0.0,,Expect anything at anyday,4,25,0.0,0.0,0.0,
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,3,0.33,Jumbo,life,0.12,0,40,,,Life throws many surprises at you,6,33,0.5,0.0,0.0,0.16666666666666666
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,4,0.44,Jumbo,life,0.28,2,20,50.0,Life is a gamble.,Life is a gamble.,0,0,,,,
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,5,0.56,Jumbo,life,0.31,1,23,100.0,Let's not take it too seriously.,Let's not take anything too seriously.,1,7,0.5,0.0,0.0,0.16666666666666666
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,6,0.67,Jumbo,life,0.14,0,51,,,Life is so short you have to take some risks,10,44,,,,
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,7,0.78,Jumbo,life,0.38,2,27,50.0,You must take life seriously.,You must not take life too seriously.,2,8,,,,
acdd67745bad495d9f86a19cc2b7e9c6,dc73505099bca8ee5514c3eefdca4916,8,0.89,Jumbo,life,0.26,2,21,50.0,"You play your cards right, and you just might come out on top.","You play your cards right, and you just might come out on top.",0,0,0.5,1.0,0.5,0.6666666666666666
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,0,0.0,InstructDavinci,theory,0.42,2,34,50.0,This theory is based on a solid foundation.,This theory is based on a solid foundation.,0,0,1.0,1.0,1.0,1.0
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,1,0.12,InstructDavinci,theory,0.27,0,46,,,It seems like the info is solid and checked,9,43,,,,
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,2,0.25,InstructDavinci,theory,0.24,2,16,100.0,We need to shore up that argument.,We need to shore up that argument.,0,0,0.0,0.0,0.0,
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,3,0.38,InstructDavinci,theory,0.22,1,38,0.0,,There is some truth here,5,24,,,,
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,4,0.5,InstructDavinci,theory,0.49,2,31,50.0,That's a weak foundation for your argument.,That's a strong foundation for your argument.,1,6,,,,
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,5,0.62,InstructDavinci,theory,0.27,3,25,33.0,His theory was built on a shaky foundation.,His theory was built on a shaky foundation.,0,0,1.0,1.0,1.0,1.0
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,6,0.75,InstructDavinci,theory,0.12,1,10,100.0,I'm not sure this theory can hold up.,I'm not sure this theory can hold up.,0,0,0.5,0.5,1.0,0.6666666666666666
70be44eb7dc448048b76eafbebeed6bc,dc73505099bca8ee5514c3eefdca4916,7,0.88,InstructDavinci,theory,0.1,1,13,100.0,He constructs very strong arguments.,He constructs very strong arguments.,0,0,0.5,0.5,0.0,0.3333333333333333
434b8f3af2944bd8923e96363e56c782,ddb694ab7e8cbbcdc1f8c144d35a4bb0,0,0.0,Davinci,progress,0.83,0,68,,,We move forward by learning new routines that we can reproduce.,11,63,,,,
434b8f3af2944bd8923e96363e56c782,ddb694ab7e8cbbcdc1f8c144d35a4bb0,1,0.17,Davinci,progress,3.31,3,209,0.0,,To progress you have to learn to move in step with other people.,13,64,,,,
434b8f3af2944bd8923e96363e56c782,ddb694ab7e8cbbcdc1f8c144d35a4bb0,2,0.33,Davinci,progress,0.94,1,91,0.0,,By not moving in time with the beat you fall out of step with those you interact with.,18,86,,,,
434b8f3af2944bd8923e96363e56c782,ddb694ab7e8cbbcdc1f8c144d35a4bb0,3,0.5,Davinci,progress,0.72,1,62,0.0,,To move forward you need to be in time with others.,11,51,,,,
434b8f3af2944bd8923e96363e56c782,ddb694ab7e8cbbcdc1f8c144d35a4bb0,4,0.67,Davinci,progress,0.98,1,81,0.0,,Through practice and repetition we learn to move forward as one.,11,64,,,,
434b8f3af2944bd8923e96363e56c782,ddb694ab7e8cbbcdc1f8c144d35a4bb0,5,0.83,Davinci,progress,1.78,2,99,0.0,,"Dancing is hard work and needs persistence, just like progress.",10,63,,,,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,0,0.0,Davinci,idea,0.33,1,15,100.0,Let's get this seed of an idea planted.,Let's get this seed of an idea planted.,0,0,1.0,1.0,1.0,1.0
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,1,0.11,Davinci,idea,0.07,0,31,,,Some idea work and some don't,6,29,,,,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,2,0.22,Davinci,idea,0.18,1,14,100.0,"In time, their opinion will grow.","In time, their opinion will grow.",0,0,,,,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,3,0.33,Davinci,idea,0.64,4,98,0.0,,I believe this is a great plan lets see how it works out,13,56,0.0,0.5,0.0,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,4,0.44,Davinci,idea,0.06,0,24,,,Lets see how this goes,5,22,,,,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,5,0.56,Davinci,idea,3.42,3,27,33.0,The thought is not yet fully grown.,The thought is not yet fully grown.,0,0,0.5,1.0,0.5,0.6666666666666666
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,6,0.67,Davinci,idea,0.14,0,46,,,Wonderful idea but lets see how it pans out,9,43,0.0,0.0,0.0,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,7,0.78,Davinci,idea,0.31,0,80,,,You might be on to something lets see how it pans out,12,53,0.0,0.0,0.0,
941ebf86564b445d93815ec10cf8c796,dc73505099bca8ee5514c3eefdca4916,8,0.89,Davinci,idea,0.27,1,36,100.0,That's not a bad idea.,That's not a bad idea let us see if it works,7,23,,,,
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,0,0.0,InstructDavinci,progress,0.9,1,45,0.0,,Mistakes are step by step.,5,26,,,,
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,1,0.11,InstructDavinci,progress,0.25,1,39,0.0,,Dancing is one foot at a time.,7,30,0.5,1.0,0.5,0.6666666666666666
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,2,0.22,InstructDavinci,progress,0.28,1,55,0.0,,One movement after the other.,5,29,,,,
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,3,0.33,InstructDavinci,progress,0.19,1,37,0.0,,"One step back, one step forward.",6,32,0.5,1.0,0.5,0.6666666666666666
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,4,0.44,InstructDavinci,progress,0.66,1,48,0.0,,"Dance together, move forward together.",5,38,,,,
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,5,0.56,InstructDavinci,progress,1.93,1,36,0.0,,Progress through movement.,3,26,0.5,0.0,0.5,0.3333333333333333
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,6,0.67,InstructDavinci,progress,1.34,1,75,0.0,,There are mistakes through rhythm but that's just progress.,9,59,1.0,0.5,1.0,0.8333333333333334
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,7,0.78,InstructDavinci,progress,0.33,1,54,0.0,,"Two steps forward, that's just dancing.",6,39,0.0,1.0,0.0,
a7a170a160e049dcad4450a11b9bd076,3bb88fa74ae81dede071856089a66b8b,8,0.89,InstructDavinci,progress,0.18,1,36,0.0,,Forward together through dance.,4,31,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,0,0.0,InstructDavinci,theory,1.45,0,53,,,Ever lasting theories are built on solid ground.,8,48,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,1,0.08,InstructDavinci,theory,0.31,0,48,,,Bad theories are built on shifting sand.,7,40,1.0,1.0,1.0,1.0
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,2,0.15,InstructDavinci,theory,0.24,1,9,100.0,His theory was built on shaky ground.,His theory was built on shaky ground.,0,0,1.0,1.0,1.0,1.0
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,3,0.23,InstructDavinci,theory,0.59,1,32,100.0,His theory collapsed under the weight of evidence.,His theory collapsed under the gravity of evidence.,1,6,0.5,1.0,0.5,0.6666666666666666
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,4,0.31,InstructDavinci,theory,0.18,1,12,100.0,"His theory was very weak, and it collapsed under pressure.","His theory was very weak, and it collapsed under pressure.",0,0,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,5,0.38,InstructDavinci,theory,0.56,0,64,,,Well researched theories will let you stand tall.,8,49,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,6,0.46,InstructDavinci,theory,0.46,0,90,,,The destructive winds of knowledge ripped apart his flimsy theory.,10,66,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,7,0.54,InstructDavinci,theory,0.52,0,77,,,Scientific theories should be able to withstand all destructive forces.,10,71,0.5,0.5,0.5,0.5
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,8,0.62,InstructDavinci,theory,0.48,1,18,100.0,We need to sturdy up our argument with some more evidence.,We need to sturdy up our theory with some more evidence.,1,8,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,9,0.69,InstructDavinci,theory,0.22,0,57,,,Logical theories let you rise above others.,7,43,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,10,0.77,InstructDavinci,theory,0.35,0,103,,,Well established theories allow us to rise into the clouds.,10,59,,,,
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,11,0.85,InstructDavinci,theory,0.24,1,9,100.0,I think we should add another wing to the theory.,I think we should add another wing to the theory.,0,0,0.5,0.5,0.5,0.5
2158c4e6f37e4473ad3a13ddbae7e44d,89a78d3c80359f21033b807b61a9abcf,12,0.92,InstructDavinci,theory,0.31,0,44,,,His scientific theory was made of steel.,7,40,,,,
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,0,0.0,InstructBabbage,theory,0.75,0,98,,,Theories are made of smaller building blocks of concepts that together form the main structure.,15,95,1.0,1.0,1.0,1.0
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,1,0.1,InstructBabbage,theory,0.38,0,81,,,"Like a building, a theory is not sound if it lacks a strong foundation.",14,71,0.5,1.0,1.0,0.8333333333333334
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,2,0.2,InstructBabbage,theory,0.74,0,128,,,The creator of a theory is like the architect of a building; both are designers who start with an inspiration.,20,110,1.0,1.0,1.0,1.0
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,3,0.3,InstructBabbage,theory,1.04,1,107,100.0,You need a theory to stand up to the evidence.,You need a theory to stand up to the evidence just as you need a building to stand up to any physical forces that threaten its integrity.,18,91,,,,
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,4,0.4,InstructBabbage,theory,1.0,0,127,,,A theory answers a question just as a building answers a challenge.,12,67,,,,
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,5,0.5,InstructBabbage,theory,1.74,1,283,100.0,"If you believe in them, they'll keep you safe.",A building must be strong enough to withstand a hurricane just as a theory must be strong enough not to have holes poked in it by skeptics.,27,114,0.5,1.0,1.0,0.8333333333333334
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,6,0.6,InstructBabbage,theory,1.25,1,195,100.0,"If we build it, they will come.","A theory provides a framework for others to modify or build on, just as a building provides a structure for further renovations.",21,107,,,,
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,7,0.7,InstructBabbage,theory,0.87,1,96,100.0,You can't build a theory without taking the time to understand the world around you.,You can't build a theory without taking the time to understand the world around you just as you can't construct a building without understanding the site.,12,70,,,,
