name,session_id,worker_id,model,prompt,elapsed_time,num_queries,num_events,order_id,prompt_dataset,user_query,completion,query_type,query_index,clue_num,clue_direction,clue_type
crossword-19,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,3,19,SIT," ""Mexican states""
"," "".  The Mexican government has also asked the United States to help it find the students who disappeared after they were attacked by police and armed civilians.  The Mexican government has also asked the United States to help it find the students who disappeared after""
",['keyword'],19,47,down,
crossword-20,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,20,SIT," ""Arizona borders""
"," "" on the following counties:   Arizona has a single at-large congressional district. In the state's history ",['keyword'],20,50,across,
crossword-21,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,21,SIT," ""popular coffee order""
"," "": a tall ",['keyword'],21,60,down,
crossword-22,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,22,SIT," ""boil soup""
"," "" ",['keyword'],22,51,down,definition
crossword-23,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,23,SIT," ""Lawn care brands""
"," ""Sorry","['close', 'keyword']",23,48,across,
crossword-24,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,24,SIT," ""lawncare""
"," "".com  www.lawncare.com  www.lawncare.com  www.lawncare.com  www.lawncare.com  www.lawncare.com  www""
",['keyword'],24,48,across,
crossword-25,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,25,SIT," ""lawncare company""
"," "" ","['close', 'keyword']",25,48,across,
crossword-26,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,26,SIT," ""Insets in a book""
"," "" published by the National Geographic Society in 1961. The caption reads: """"The Grand Canyon of the Colorado River ",['keyword'],26,67,across,
crossword-27,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,27,SIT," ""Yale Bowl""
"," "" ","['close', 'keyword']",27,35,down,
crossword-28,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,28,SIT," ""Los angeles teams""
"," "" won't be on the market until at least 2019.  """"We have no plans to sell the team ",['keyword'],28,10,down,
crossword-29,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,29,SIT," ""What is a flight path?""
"," ""  A flight path is the path that an aircraft follows while in flight.  How do I find out if a flight path is active?  The flight path is active if the aircraft is equipped with a transponder.  ""
","['close', 'question']",29,26,across,
crossword-30,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,30,SIT," ""monaco""
"," ""-grand-prix-2017-live-streaming-online-watch/ http://www.beste-bijbelse.nl/forum/viewtopic.php?f=4&t=149550 http://www""
",['keyword'],30,4,down,knowledge
crossword-31,187_ae0e5ce27ac7031f0ae6cba5ec49dadb_davinci,ae0e5ce27ac7031f0ae6cba5ec49dadb,Davinci,187,0.0,1,2,31,SIT," ""Where is monaco""
"," ""in going to be accepted as payment?  I think that monacoin should be accepted in more stores. I mean ",['question'],31,4,down,knowledge
crossword-00,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,0,LOVE," ""What is skewered Thai Dish?""
"," ""  Skewered Thai dish is a dish that is typically made from a variety of meats or seafood that is cooked until it is cooked through and then served with a variety of toppings.""
","['close', 'question']",00,1,across,
crossword-01,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,1,LOVE," ""How to name a skewered thai dish?""
"," ""  Khao Yum""
","['close', 'question']",01,1,across,
crossword-02,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,2,LOVE," ""any name for skewered thai dish in five letters?""
"," ""  Noodle dish""
","['lexical', 'meaning', 'question']",02,1,across,
crossword-03,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,3,LOVE," ""what is the opposite of nay?""
"," ""  The opposite of nay is yes.""
","['meaning', 'question']",03,5,down,
crossword-04,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,4,LOVE," ""What is Dr. Mom's specialty?""
"," ""  Dr. Mom's specialty is pediatric neurology.""
","['close', 'question']",04,62,down,sense
crossword-05,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,5,LOVE," ""what do you call a Surgeon's beam?""
"," ""  A Surgeon's beam is a type of laser used to remove tumors.""
",['question'],05,66,across,
crossword-06,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,6,LOVE," ""Name a chocolate purchase with """"A"""" in the middle.""
"," ""  A Hershey's chocolate bar with """"A"""" in the middle.""
",['command'],06,63,down,
crossword-07,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,7,LOVE," ""what is the name of classic clown starting with """"B""""?""
"," ""  The name of the classic clown starting with """"B"""" is Clowney.""
","['lexical', 'question']",07,67,across,
crossword-08,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,8,LOVE," ""what's the ame that anagrams to """"Ira""""?""
"," ""  ira""
","['close', 'question']",08,59,across,wordplay
crossword-09,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,9,LOVE," ""what's the town north of Tijuana starting with """"san""""?""
"," ""  The town north of Tijuana starting with """"san"""" is Tecate.""
","['lexical', 'question']",09,51,down,
crossword-10,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,10,LOVE," ""what is 'Aida"""" and """"Otello""""?""
"," ""  Aida is a play by William Shakespeare and Otello is a opera by Wolfgang Amadeus Mozart.""
","['close', 'question']",10,53,across,knowledge
crossword-11,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,11,LOVE," ""what's another word for military raid?""
"," ""  Military raid is a term used to describe an operation in which the military conducts a search or seizure of property or people without a warrant.""
","['meaning', 'question']",11,54,across,
crossword-12,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,12,LOVE," ""what is the """"waterloo"""" band?""
"," ""  The Waterloo Band is a Canadian rock band that was formed in 1984 in Edmonton ",['question'],12,10,across,
crossword-13,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,13,LOVE," ""what is boxer's comeback?""
"," ""  The boxer's comeback can vary depending on the boxer's unique biography and career trajectory. However ","['close', 'question']",13,12,down,knowledge
crossword-14,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,14,LOVE," ""NYSE debut is what?""
"," ""  An initial public offering (IPO) is a public offering of securities ",['question'],14,42,across,
crossword-15,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,15,LOVE," ""how do call the stage flourish?""
"," ""  The stage flourish is a theatrical effect that is used to add excitement and excitement to a performance. It is typically done by raising the arms and legs of the performer and then swinging them back and forth.""
",['question'],15,35,down,phrase
crossword-16,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,16,LOVE," ""Name a muffin type with four letters.""
"," ""  Bagel""
","['lexical', 'command']",16,11,down,
crossword-17,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,17,LOVE," ""what do we call an animated shopkeeper?""
"," ""  An animated shopkeeper is a character who is animated and interacts with the customers in a shop.""
",['question'],17,30,down,
crossword-18,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,18,LOVE," ""what is Hanoi's country?""
"," ""  The country of Hanoi is Vietnam.""
",['question'],18,31,down,
crossword-19,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,19,LOVE," ""What's another word for feeling sore?""
"," ""  tired""
","['meaning', 'question']",19,27,down,
crossword-20,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,20,LOVE," ""what's the alternative for Ice Breakers?""
"," ""  There is no single answer to this question as there are many different ways to make icebreakers. Some people prefer using a physical object to make icebreakers ",['question'],20,3,down,
crossword-21,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,21,LOVE," ""What is Yank until 2016?""
"," ""  Yank is a brand name for a financial product that was created by the company Yardi Corp. It is a prepaid debit card that allows consumers to spend money by drawing on funds they have deposited at the bank.""
","['close', 'question']",21,6,across,
crossword-22,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,22,LOVE," ""Guthrie of folk""
"," ""loric fame  Guthrie was born in Aberdeen ","['exact', 'keyword']",22,6,down,
crossword-23,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,23,LOVE," ""how do we describe a minor employee?""
"," ""  A minor employee is someone who is not a full-time employee ",['question'],23,21,across,
crossword-24,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,24,LOVE," ""name a tech review site in four letters.""
"," ""  Gizmodo""
","['lexical', 'command']",24,25,down,
crossword-25,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,25,LOVE," ""any site with 4 letters?""
"," ""  www.4letterwords.com""
","['lexical', 'question']",25,25,down,
crossword-26,191_ca8f171d201e05ab91f1f9c21ec5de41_text-babbage,ca8f171d201e05ab91f1f9c21ec5de41,InstructBabbage,191,0.0,1,2,26,LOVE," ""who is Moses' brother?""
"," ""  Moses' brother is Aaron.""
","['close', 'question']",26,39,down,
crossword-00,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,0,LOVE," ""What is the name of a skewered Thai dish""
"," ""? If you eat a ______________ ",['question'],00,1,across,
crossword-01,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,1,LOVE," ""What are examples of thai dishes""
"," ""?  A:  Quick Answer  Thai dishes include spicy salads ",['question'],01,1,across,
crossword-02,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,2,LOVE," ""What are the different type of singing voices""
"," ""? The vocal range is the range of pitches that a human voice can sing. The vocal range is the range of pitches that a human voice can sing ",['question'],02,13,down,
crossword-03,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,3,LOVE," ""What is an alto singer""
"," ""? Alto singers are women or men who sing in the lowest range of the vocal range. The alto voice is the middle voice ",['question'],03,13,down,
crossword-04,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,4,LOVE," ""Who is Moses' brother""
"," ""?  1 Answer  0  Moshe's brother was Aharon. Aharon was married to Miriam ","['close', 'question']",04,39,down,
crossword-05,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,5,LOVE," ""What is the name of a classic clown?""
"," "" What country does “Laugh Clown” come from? What is the name of this clown? What is the name of this clown? What is the name of this clown? What is the name of this clown? What is the name of this clown? What is the name of this clown? What is the name of""
",['question'],05,67,across,
crossword-06,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,6,LOVE," ""What are examples of famous clowns?""
"," "" What are some interesting facts about clowns? Why do clowns wear make up? How old were you when you started clowning? How old were you when you started clowning? And how long have you been clowning? How old were you when you started clowning? And how long have you been clowning? I've been clown""
",['question'],06,67,across,
crossword-07,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,7,LOVE," ""Did France win the World Cup in 2018?""
"," "" France won the World Cup 2018. France beat Croatia 4-2 in a thrilling final in Moscow. France won the World Cup 2018. France beat Croatia 4-2 in a thrilling final in Moscow. France won the World Cup 2018. France beat Croatia ""
",['question'],07,23,across,
crossword-08,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,8,LOVE," ""What is the name of mountain ranges in Russia""
"," ""? The Ural Mountains ",['question'],08,16,across,
crossword-09,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,9,LOVE," ""Who was a Yank until 2016?""
"," ""  In 2016 ","['close', 'question']",09,6,across,
crossword-10,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,10,LOVE," ""What is a """"Rain Man"""" condition? ""
"," ""(I.e. ","['close', 'question']",10,10,down,knowledge
crossword-11,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,11,LOVE," ""What is a band from Waterloo""
"," "" ",['question'],11,10,across,
crossword-12,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,12,LOVE," ""Which band is from Waterloo""
"," "" ",['question'],12,10,across,
crossword-13,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,13,LOVE," ""Bands from Waterloo""
"," "" and Cedar Falls ",['keyword'],13,10,across,
crossword-14,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,14,LOVE," ""Who was profiled in """"Sweet Dreams""""""
"," ""? The 1987 film """"Sweet Dreams"""" starred Jessica Lange ","['close', 'question']",14,14,across,
crossword-15,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,15,LOVE," ""Who was the patsy in """"Sweet Dreams""""""
"," ""? The patsy in """"Sweet Dreams"""" was Paul ",['question'],15,14,across,
crossword-16,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,16,LOVE," ""Which company makes aluminum""
"," "" siding?  A:  Quick Answer  Aluminum siding is made by several companies ",['question'],16,17,across,
crossword-17,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,17,LOVE," ""Which company makes kitchen aluminum? ""
"," ""? Which company makes kitchen aluminum? The aluminum company Sanyo Aluminum Co. ",['question'],17,17,across,
crossword-18,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,18,LOVE," ""What is another name for a military raid""
"," ""? A military raid is a military mission that is carried out using small units. Which country was the first to raid another country? The first country to raid another country was England. A military raid is a military mission that is carried out using small units. A military raid is a military mission""
","['meaning', 'question']",18,54,across,
crossword-19,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,19,LOVE," ""What is an always-increasing number""
"," ""? An always-increasing number is a number that increases by the same amount each time. An always-increasing number is a number that increases by the same amount each time. For example ","['close', 'question']",19,61,down,
crossword-20,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,20,LOVE," ""Which lake is in Cleveland""
"," ""? What lake is in Cleveland? What lake is in Cleveland ",['question'],20,47,down,
crossword-21,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,21,LOVE," ""Lakes in Cleveland""
"," "" Metroparks  (East)  (West)  (North)  (South)  (Central)  (East)  (West)  (North""
",['keyword'],21,47,down,
crossword-22,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,22,LOVE," ""Which lakes are in Ohio""
"," ""? Lakes are scattered throughout Ohio. There are 11 ",['question'],22,47,down,
crossword-23,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,23,LOVE," ""Name of lake in Cleveland""
"," "" Metroparks - Euclid Creek Reservation. Location of lake in Cleveland Metroparks - Euclid Creek Reservation. Nearest town: 15.33 miles from Euclid Creek Reservation. Location of lake in Cuyahoga County. Euclid Creek Reservation - Euclid Creek Reservation.""
",['phrase'],23,47,down,
crossword-24,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,24,LOVE," ""heart on a bicep""
"," "" ","['close', 'keyword']",24,46,down,
crossword-25,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,25,LOVE," ""Are gorillas considered apes""
"," "" or monkeys? Gorillas are the largest living primates. Gorillas share 98% of their DNA with humans. Gorillas live in social groups of 10 to 30 individuals ",['question'],25,35,down,phrase
crossword-26,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,26,LOVE," ""Are gibbons considered apes?""
"," ""  A:  Quick Answer  Gibbons are apes ",['question'],26,35,down,phrase
crossword-27,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,27,LOVE," ""Is CNET a tech website?""
"," ""  No. CNET is a media company that happens to have a technology site.  Is CNET still owned by CBS?  No. CBS sold CNET to ZDNet's parent company ",['question'],27,25,down,
crossword-28,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,28,LOVE," ""What type of tree is on Lebanon's flag""
"," ""?  Lebanon's flag is green with a white cedar tree in the middle. The cedar tree is a symbol of the country's independence. The cedar tree is the national emblem of Lebanon.  Lebanon's flag is green with a white cedar tree in the middle. The cedar tree is a symbol of the country's""
","['close', 'question']",28,21,down,
crossword-29,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,29,LOVE," ""What are different types of muffins""
"," ""? Muffins are a type of bread that are usually sweet. They can be eaten for breakfast or as dessert. Muffins can also be made with savory ingredients ",['question'],29,11,down,
crossword-30,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,30,LOVE," ""What are the names of different types of muffins""
"," ""? Muffins are a type of bread. They are small ","['meaning', 'question']",30,11,down,
crossword-31,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,31,LOVE," ""What is the opposite of Nay""
"," ""saying? Naysayers ","['meaning', 'question']",31,5,down,
crossword-32,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,32,LOVE," ""Is Yea the opposite of Nay""
"," ""?  Is yea the opposite of nay?  Yes ","['meaning', 'question']",32,5,down,
crossword-33,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,33,LOVE," ""What is Oakland's Oracle""
"," "" Arena? Oracle Arena is a multi-purpose arena in Oakland ",['question'],33,52,across,knowledge
crossword-34,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,34,LOVE," ""Is Ria a name""
"," ""?  Ria (pronounced ree-ah) is an acronym for """"Relevant Information About You."""" Ria is a service of LexisNexis.  How do I register to use Ria?  To register to use Ria ",['question'],34,59,across,wordplay
crossword-35,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,35,LOVE," ""What is another name for the vice president""
"," ""?  A:  Quick Answer  The vice president is sometimes referred to as the president's """"second-in-command."""" The vice president is elected at the same time as the president and is the president's running mate.  Keep Learning  The vice president's duties are to act as the president's replacement if he""
","['meaning', 'question']",35,28,across,
crossword-36,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,36,LOVE," ""Who leads an orchastro""
"," ""phe?  Who leads an orchastrophe?  When organisations are caught up in major disasters ",['question'],36,35,across,
crossword-37,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,37,LOVE," ""Who leads an orchastra""
"," ""?  7 Answers  0  The conductor of an orchestra is the person who leads the orchestra. The conductor's job is to conduct the orchestra ",['question'],37,35,across,
crossword-38,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,38,LOVE," ""What is another name for a conductor""
"," ""? What is another name for a fuse? What is another name for a switch? What is another name for an outlet? What is another name for a switch cover? What is another name for a double pole switch? What is another name for a GFCI? What is another name for an outlet tester?""
","['meaning', 'question']",38,35,across,
crossword-39,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,39,LOVE," ""Do maestro's use a baton?""
"," ""  A:  Quick Answer  A maestro uses the baton to conduct an orchestra. The baton is a symbol of authority ",['question'],39,35,across,
crossword-40,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,40,LOVE," ""Is bok choyy a Thai dish""
"," ""? Bok choy ",['question'],40,1,across,
crossword-41,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,41,LOVE," ""What is a childish rebuttal""
"," ""? A childish rebuttal is a rebuttal that is made in a childish manner. A childish rebuttal is one without substance and is only made as a reaction to something. A childish rebuttal is one in which no thought is given to it ","['close', 'question']",41,9,down,
crossword-42,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,42,LOVE," ""What is a geological stretch""
"," ""? A geological stretch is when a geological feature stretches across two maps. For example ","['close', 'question']",42,37,down,
crossword-43,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,43,LOVE," ""Who is a subsidiary of Adidas""
"," "" AG? The parent company of Adidas AG is Adidas AG. What type of company is Adidas AG? Adidas AG is a holding company. What is the full form of ADS? The full form of ADS is Adidas AG. What is the full form of ADS? What is the""
",['question'],43,48,down,
crossword-44,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,44,LOVE," ""Who is Adidas subsidiary""
"," "" Reebok's new creative director? Reebok is hiring a new creative director. The sportswear brand ","['close', 'question']",44,48,down,
crossword-45,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,45,LOVE," ""What town is north of Tijuana san""
"," "" ysidro? Which city is south of Tijuana? Which city is south of Tijuana Mexico? What city is south of Tijuana Mexico? What city is south of Tijuana Mexico? What city is southwest of Tijuana? Which city is south of Tijuana Mexico""
","['close', 'question']",45,51,down,
crossword-46,191_38ea1a52e9068b7b16b159d77139ee61_ai2-jumbo,38ea1a52e9068b7b16b159d77139ee61,Jumbo,191,0.0,1,2,46,LOVE," ""Town north of tijuana""
"," "" ","['close', 'keyword']",46,51,down,
crossword-00,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,0,LOVE," ""Inhales"," "" and """"up"""" in the same breath  Inhales ",['keyword'],00,1,down,
crossword-01,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,1,LOVE," ""Skewered Thai dish""
"," "" ","['exact', 'keyword']",01,1,across,
crossword-02,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,2,LOVE," ""Skewered Thai dish name""
"," "": หมูสับปะรด  Skewered Thai dish name: หมูย่างหม""
","['close', 'keyword']",02,1,across,
crossword-03,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,3,LOVE," ""famous Skewered Thai dish""
"," "" ","['close', 'keyword']",03,1,across,
