name,session_id,worker_id,turn_id,model,prompt,prompt_dataset,elapsed_time,user_input,user_num_words,model_completion,model_num_words
turn-04,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,4,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.36666666666666664,With practice comes persistence comes the filling of potential. ,9,That is an interesting thought but it doesn't really work that way. You needed perseverance.,15
turn-05,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,5,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.5,"Well yea, persistence is the same as perseverance really. ",9,Yes. Now get some sleep. You have your next day of school tomorrow.,13
turn-06,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,6,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.8,"I am so hyper from the play and all the crowds reactions, I may just go over lines some more in my head. Have you ever preformed a play before?",30,No. I have never been on the stage.,8
turn-07,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,7,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.43333333333333335,Is that something that interests you? I started to act when I was 5 years old. ,16,I'm just in it for the money and fame.,9
turn-08,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,8,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.85,Well that's motivation to do anything I guess. I am motivated by the support of my family to peruse what I love to  do. ,24,I'm motivated by wanting to make some money. But I'm only motivated by making enough that I can do more thnings that are fun.,24
turn-09,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,9,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.4166666666666667,I understand that. Making time for the fun is really important. ,11,It is.,2
turn-10,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,10,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.5833333333333334,What do you like to do for fun?,8,Such as?,2
turn-11,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,11,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.2833333333333333,My family and I love to hike and preform plays together at home. ,13,That's interesting.,2
turn-12,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,12,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.26666666666666666,Yea we are an interesting bunch. ,6,"Wait, you read minds?",4
turn-13,f96a6b72-8e14-42d6-b224-a23580b3a812,59d83e21a8e13a9b5742acbacc48392d,13,Jumbo,Cameron brought their family to his play. They were so excited to see him act.,commonsense_dialogue,0.13333333333333333,No I wish though. ,4,Do you dream? Like vividly dream?,6
turn-01,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,1,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,2.0166666666666666,"Hi, I'm Lee, pleased to meet you! Right now I'm trying to pick up a new hobby: being a clown! I always like making people laugh and bringing joy to kids. I'm trying to perfect my balloon animals so I'm practicing with a spare balloon right now. I think I'll make a dog haha.",54,That sounds really fun! Do you want to be my friend?,11
turn-02,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,2,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.38333333333333336,Definitely! What type of animal do you like the most? I'll try to make one for you!,17,cool! I'll find something for you to try out soon!,10
turn-03,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,3,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.9,I'm looking forward to it! So what other things do you think I should practice for being a clown?,19,Well you should try to be funny and make people laugh. I think that's a really important skill for clowns.,20
turn-04,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,4,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.95,You're definitely right. I think I'll try getting some more clown props like a big red nose to make people laugh.,21,I'm sure you will find a lot of things to practice in this hobby! Have fun!,16
turn-05,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,5,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.4666666666666667,I definitely will! So what other things do you like to do for your hobbies?,15,"Well I like painting, playing soccer, and going on walks.",10
turn-06,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,6,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.2833333333333333,"Haha, I see. What do you think about clowns?",9,Clowns are definitely a fun place to be. They make people laugh and bring joy. They are a great way to bring people close to you.,26
turn-07,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,7,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.4,"Yeah, I agree. Do you know any clowns personally?",9,"Yes, I do. They are really fun to be around.",10
turn-08,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,8,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,1.0,What do you think about magic tricks? I might want to incorporate some into my routine as a clown but I'm not sure.,23,That sounds really fun! Do you want to try some?,10
turn-09,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,9,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,1.0166666666666666,Yeah! I think I'll start off with the really long hankerchief trick. I think it'll get a lot of laughs from my audience.,23,I'm sure you will be great at this! I'm happy to see you are interested in Clowning!,17
turn-10,1296e747-fa58-4f10-952b-78aebc31f644,d001d2d90ea8db30f6a4d8bb0eee3b50,10,InstructBabbage,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.6333333333333333,"Thanks, I'll definitely try my best. Take care!",8,You're welcome! Have a great day!,6
turn-01,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,1,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.7166666666666667,I'm so excited! I am going to be flying outside the country for the time ever tomorrow!,17,"Wow, that is so exciting! Where are you going?",9
turn-02,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,2,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.18333333333333332,I am going to Italy.,5,"Holllllaaaa that's fantastic! Personally, I've never been out of the country so that may be where I should start...",19
turn-03,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,3,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.5,Yeah I've been told it's a beautiful country. Really excited for the food!,13,You can never go wrong in Italy for good food.  I bet you are gonna love it! Will you have cell service or Wifi? It seems like that can be tricky on travel.,33
turn-04,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,4,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.55,"Hotel will have Wifi, and I signed up for International service with my cell provider.",15,That isn't too expensive to do?,6
turn-05,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,5,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.6333333333333333,Surprisingly no. It only costs an additional 20 dollars.,9,Good to know. So what will you do when you get there? How long will you be there?,18
turn-06,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,6,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,1.0,I am going for a week. I plan on visiting many of the famous attractions like the Leaning Tower of Pisa and The Coliseum in Rome.,26,"Wow. I am jealous! That's awesome, I've never been anywhere like that.  I wish I could travel more.",18
turn-07,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,7,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.36666666666666664,What is the most exciting place you have traveled to?,10,"That would be a pretty difficult question to answer considering I have never been anywhere in my life! That's kind of exciting, though. Maybe someday I will have the pleasure of visiting places like Rome, Paris, or London.",38
turn-08,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,8,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.7,"Sorry to hear that, I love traveling and am excited to finally travel outside the country. I'd love to visit those other cities too!",24,Well I hope it happens to you soon!,8
turn-09,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,9,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.21666666666666667,"Thanks, I hope that you get to travel soon as well.",11,I really hope so as well. Until then I will just have to read about others exciting travels.,18
turn-10,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,10,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.45,"Hey, sometimes we have to live through others right?",9,Yeah true.,2
turn-11,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,11,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.2,"Thanks for chatting, it's been fun.",6,Yeah same here. Have a good rest of your night,10
turn-12,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,12,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.11666666666666667,You too.,2,Bye.,1
turn-13,28dab0d6-8e9f-4284-b06f-9ac3bb46c0f1,4f3a310825d9ec2efbf053507641688b,13,Jumbo,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.11666666666666667,Bye.,1,bye,1
turn-01,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,1,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.5333333333333333,Could the way I was holding my son have caused him to throw up? Or is there some other reason..,20,I'm sorry to hear that. It sounds like there may be some other issue.,14
turn-02,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,2,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.3,You do not think that holding him over my head could have caused him to throw up?,17,"I'm sorry to hear that, there may be a reason.",10
turn-03,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,3,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.11666666666666667,What other reason?,3,"I'm not sure, but it just bothers me that there may be something else going on.",16
turn-04,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,4,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.16666666666666666,Like what..you aren't making sense.,5,"Yes, I am. It just makes me weary. I know the situation is complicated and I'm sorry for all of it.",21
turn-05,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,5,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.16666666666666666,What is the situation that you speak of?,8,A co-worker got a promotion over me.,7
turn-06,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,6,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.5,"How does that relate to my scenario? This is what's going on with me: I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",41,Let's talk about something else,5
turn-07,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,7,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.1,Like what?,2,I don't know. Something you're not upset about.,8
turn-08,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,8,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.21666666666666667,I am not upset about it I was just wondering if you had any thoughts?,15,"I'm sorry, I don't know if that's the right thing to say.",12
turn-09,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,9,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.23333333333333334,What is on your mind?,5,I just feel like there may be a deeper issue at play.,12
turn-10,ec594562-b74f-41dd-aab3-ca755d97aa81,9562960c69a2e5726f2209b1cb7e930b,10,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",empathetic_dialogue,0.7833333333333333,Are you there?,3,"Yes, I'm here. I'm sorry to hear that. Can you tell me more?",13
turn-01,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,1,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,1.0833333333333333,Hello. How are you today?,5,I'm good. How are you?,5
turn-02,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,2,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.6,I am some what excited. I am not sure if it is nerves or pure excitement though!,17,What are you getting excited about?,6
turn-03,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,3,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.35,Tomorrow I will be flying outside of the country for the first time. It's a big leap for me.,19,That sounds like it will be a lot of fun! Are you going with family or friends?,17
turn-04,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,4,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.5,I am going by myself. Maybe that is why I am not sure if its pure excitement or nerves.,19,Are you nervous about anything in particular?,7
turn-05,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,5,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.36666666666666664,I have never been on a flight out of the country. I guess maybe I am not sure what to expect when I arrive.,24,I'm sure you will figure it out when you get there. Have you traveled outside of the country before?,19
turn-06,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,6,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.13333333333333333,No. I have not. Have you?,6,"Yes, I have. I have been to Europe a few times.",11
turn-07,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,7,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.2,What was it like when you first flew to Europe?,10,"It was a lot of fun. I was really excited to explore a new place. I think that is what you should do when you get there. Have a plan, but also be open to changing it if something better comes up.",42
turn-08,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,8,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.43333333333333335,"That makes sense. I have a plan, but I should remain flexible.",12,Definitely. Have a great time!,5
turn-09,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,9,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.6666666666666666,Thank you! I  hope it will be as great as your first trip.,13,It definitely was!,3
turn-10,d468b34a-1cf9-49f3-b29d-f03ec126fab8,efe917aa1b5b85bfb1ad9f74138492c7,10,InstructDavinci,I'm overly excited today because will be flying outside the country for the first time tomorrow.,empathetic_dialogue,0.9666666666666667,Are you still there?,4,"Yes, I am.",3
turn-01,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,1,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.6,I had such a great time tonight!,7,I was so happy to see you.,7
turn-02,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,2,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.5333333333333333,I was so happy to see you too!,8,What do you think we should do now?,8
turn-03,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,3,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.5666666666666667,"Well, I was thinking of grabbing something to eat. You are more than welcome to join me.",17,I would love to.,4
turn-04,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,4,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.26666666666666666,Great! What are you in the mood for?,8,I'm thinking maybe we could go to the Pizzaria.,9
turn-05,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,5,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,1.2166666666666666,That would work. When do you want to head over there?,11,I would say around 6pm.,5
turn-06,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,6,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.36666666666666664,"OK sure, that works for me. Do you want me to swing by to pick you up or meet there?",20,I would like to meet you there.,7
turn-07,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,7,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.43333333333333335,"Sounds good. Hey, do you think Rachel would want to tag along too?",13,I think she would love to.,6
turn-08,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,8,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.16666666666666666,"OK, I will text her too and see if she is free.",12,That sounds like a fun idea! Thanks for having me over.,11
turn-09,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,9,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.65,Of course! I just texted Rachel and she says she wants to join us.,14,That's great! I can't wait to meet her.,8
turn-10,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,10,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.6833333333333333,What? You met her at the party! She is the zoologist who works with elephants.,15,"Yeah, she is really pretty.",5
turn-11,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,11,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.4,"Yes, she is. She says she lives a bit far so I'll be going by to pick her up.",19,"Great, I'll see you there soon!",6
turn-12,f3dead19-ce1e-457c-af3b-10452d4849b8,04c2a89f02bd2e249c63b3f0421d8be3,12,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.2,See you soon!,3,Take care!,2
turn-01,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,1,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.4,cable bills can be expensive,5,"yeah, that's why I only have basic cable.",8
turn-02,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,2,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.23333333333333334,i don't have it at all. I just go over to sasha's house,13,have you asked your parents if you could have it in your room?,13
turn-03,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,3,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2833333333333333,I can't,2,Why not?,2
turn-04,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,4,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.08333333333333333,to much money,3,"Well, if you save up some money, you could buy it yourself.",12
turn-05,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,5,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2,I helped sasha pay for hers last month,8,then why don't you ask her for help? She would probably be happy to give it to you.,18
turn-06,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,6,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.2833333333333333,she lets me view her cable anytime,7,then you don't need to have it in your room. Just go over to her house when you want to watch TV.,22
turn-07,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,7,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.21666666666666667,That is what I do. Now you understand,8,"yeah, I understand.",3
turn-08,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,8,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.13333333333333333,"You do, I think you get it now",8,"I think so, Kendall. I think so.",7
turn-09,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,9,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.26666666666666666,We should watch cable over at sasha's house. Want to go?,11,"Sure, I would love to.",5
turn-10,2afbd9bc-58ab-443e-8df9-f6d487e4e19a,d759ff0b15c375a8af2056c9bd758ae4,10,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.11666666666666667,"Ok, I'll get the popcorn",5,I will get the drinks.,5
turn-01,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,1,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,2.3,I just got scared to death!,6,What just happened?,3
turn-02,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,2,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.45,I was walking through my hallway and something grabbed my leg!,11,Oh man... I'm sorry to hear that. What did it look like?,12
turn-03,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,3,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,1.0333333333333334,It was about 3 feet tall with brown hair.  He was laughing because I screamed!,15,"He was probably just a juvenile. Those tend to go up to really old houses and play practical jokes. You should call your landlord, tell him about it.",28
turn-04,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,4,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.8833333333333333,"It was just my young son!  He was playing a joke on me, but he scared me to death!  ",19,Oh okay. Just be sure to talk to him about the difference between reality and fiction.,16
turn-05,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,5,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.8166666666666667,"I will.  He is a practical joker. I told him I could have really fallen and hurt myself,",18,That's funny. <giggles>,3
turn-06,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,6,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.48333333333333334,"Yes it's funny until Mom gets revenge, lol!",8,Can't wait for that story!,5
turn-07,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,7,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,1.2,"I usually get him on April Fools Day.  Last April he was looking in the closet and I said, ""Look out !  A snake!""  He freaked out and ran down the hall!",32,LOLOL! What a prankster!,4
turn-08,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,8,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.45,Like mother like son I guess.,6,True!,1
turn-09,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,9,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.65,I will seriously have to call a truce.  We really could injure ourselves.,13,Definitely! Be careful out there.,5
turn-10,7a758006-4400-4110-87f2-e520d8053f4d,bdc83038c1ec882e9f3d42385c3f913e,10,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.5333333333333333,I will.  And maybe no more jokes where people can get hurt?,12,Deal!,1
turn-01,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,1,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,1.1166666666666667,I really appreciate you helping me study,7,"No problem.<br>When we go to the beach trip, should I help you then?",13
