session_id,worker_id,turn_id,model,prompt,interestingness,boringness,preference,fluency,sensibility,specificity,humanness,quality
6dcdb781-bd5d-408b-bce2-5d3d4ffca2be,1971efba-20c5-40a6-a02c-9b053ebc0f2d,7,InstructBabbage,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
6dcdb781-bd5d-408b-bce2-5d3d4ffca2be,1971efba-20c5-40a6-a02c-9b053ebc0f2d,8,InstructBabbage,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,0.0,0.0,1.0,0.0,1.0,1.0,0.0,
6dcdb781-bd5d-408b-bce2-5d3d4ffca2be,1971efba-20c5-40a6-a02c-9b053ebc0f2d,9,InstructBabbage,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,0.0,0.0,1.0,0.0,1.0,1.0,1.0,
6dcdb781-bd5d-408b-bce2-5d3d4ffca2be,1971efba-20c5-40a6-a02c-9b053ebc0f2d,10,InstructBabbage,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,-1,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,,,,,,,,2.0
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,1,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,2,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,3,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,4,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,5,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,6,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,7,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,8,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,1.0,0.0,1.0,1.0,0.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,9,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
a26c8586-f005-4f91-b98b-dd0a7c52b4b5,92a27ce1-be6c-48f9-b49b-906d067a6b71,10,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,-1,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,,,,,,,,2.0
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,1,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,2,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,3,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,4,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,5,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,6,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,7,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,8,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,9,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
d3e47e44-1646-450d-bd73-bb83d460b562,f6df0ac4-9cae-45c4-bcb2-59dfaef90407,10,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,0.0,1.0,1.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,-1,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,,,,,,,,4.0
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,1,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,2,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,3,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,4,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,5,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,6,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,7,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,8,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,9,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,10,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,11,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
11afe0fd-fa74-48e0-aa36-151044767c9f,0ea63763-d7d9-4faa-87e2-57c4cf470340,12,Davinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,-1,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",,,,,,,,5.0
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,1,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,2,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,3,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,4,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,5,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,6,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,0.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,7,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,8,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,9,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,10,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,11,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,12,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,13,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,14,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,15,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,16,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,17,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,18,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,19,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,20,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,21,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
f921d552-cf08-42a7-a99f-f09370c64d58,ed1fc41a-e1a4-4bd4-9988-27dacfcd8b7b,22,Jumbo,"Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,-1,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",,,,,,,,5.0
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,1,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,2,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,3,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,4,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,5,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,6,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,7,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,8,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,9,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,0.0,0.0,
cda313ee-7bab-4a11-a428-c58ad464d74b,1260802f-cefc-412e-889f-b47f8edf6a17,10,InstructBabbage,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,-1,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,,,,,,,,4.0
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,1,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,2,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,3,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,4,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,5,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,6,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,7,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,8,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,9,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
221c04e1-a784-4357-8db3-29a07d915326,2468147a-efb3-4624-aabe-402ec8734a0a,10,InstructDavinci,Cameron brought their family to his play. They were so excited to see him act.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,-1,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",,,,,,,,3.0
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,1,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,2,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,3,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,4,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,5,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,6,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,0.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,7,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,8,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,9,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
d6253122-9818-48f6-bc2b-b2dd02e2df0e,fbe5dba4-00dc-4d68-a7fa-cd9e4ee41d25,10,InstructBabbage,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,-1,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,,,,,,,,2.0
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,1,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,2,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,3,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,4,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,5,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,6,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,7,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,8,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,9,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
461037d5-338f-424c-89b2-0ab5e78ae9a9,652aa33e-9d38-4369-9736-70af4415e225,10,Davinci,Tracy went to a party with Lee's friends and had a great time with the crew.,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
918e4c84-29c8-47f8-a97c-a3677985bd5e,6fbcd883-5a58-419b-a045-c2529945d5d2,-1,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",,,,,,,,5.0
918e4c84-29c8-47f8-a97c-a3677985bd5e,6fbcd883-5a58-419b-a045-c2529945d5d2,1,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
918e4c84-29c8-47f8-a97c-a3677985bd5e,6fbcd883-5a58-419b-a045-c2529945d5d2,2,Davinci,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
